mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.3198513984680176,0.2724329325518253,0.03533490498860677,0.004351561152802766,0.85,0.03,3,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.85}",0.994754895411544,0.9909448569332932,0.9920730067656048,0.9925909197034807,0.001597972394390778,222
1.229638655980428,0.0273139536981567,0.03899796803792318,0.0014071169687854138,0.85,0.03,3,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9937136611668144,0.990317561585606,0.9920792840240132,0.9920368355921445,0.0013867767168021818,231
2.79879101117452,0.09845354795355762,0.06757609049479167,0.004323276872768396,0.85,0.03,3,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.7}",0.9937136611668144,0.9983187914068767,0.9941479715684997,0.9953934747140636,0.0020760964486573456,204
2.9000918865203857,0.8659050854365228,0.04797546068827311,0.0007157885721354748,0.85,0.03,3,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.85}",0.9937136611668144,0.9983187914068767,0.9947843485493969,0.9956056003743626,0.0019676800302202645,198
2.2551422119140625,0.05983127539540693,0.061072190602620445,0.004372176737832039,0.85,0.03,3,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 400, 'subsample': 1.0}",0.992674279236192,0.9983187914068767,0.9958237327188941,0.9956056011206543,0.00230951877481941,197
1.2092951933542888,0.0348334283170578,0.03483025232950846,0.00227671197509885,0.85,0.03,5,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",0.9951678168488277,0.9917794291700349,0.995595134547167,0.9941807935220099,0.0017069589268697584,213
1.0285401344299316,0.216772937115874,0.03476921717325846,0.0038828886651421607,0.85,0.03,5,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.85}",0.9945343813164427,0.9949497026464228,0.9949595761581698,0.9948145533736784,0.00019815256378244534,212
0.9890479246775309,0.0796163218954175,0.032461325327555336,0.002610527585030561,0.85,0.03,5,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9945343813164427,0.9960024586722085,0.9949595761581698,0.9951654720489403,0.0006167698755101643,208
1.87184739112854,0.3747603252981956,0.05623618761698405,0.008136749957640726,0.85,0.03,5,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",0.9957980009907627,0.9970511573071988,0.9962302648332061,0.9963598077103892,0.0005197346798304155,127
2.166327794392904,0.08237365904012883,0.060644944508870445,0.006897912992598452,0.85,0.03,5,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.85}",0.9957980009907627,0.9970532470229595,0.9962302648332061,0.9963605042823094,0.0005206613652612306,112
1.8293121655782063,0.08587257355557464,0.056041717529296875,0.004310183654537854,0.85,0.03,5,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9951678168488277,0.9970532470229595,0.9962302648332061,0.9961504429016644,0.0007717902957617156,160
3.211717208226522,0.5084784224918207,0.10422595342000325,0.016053417971509238,0.85,0.03,5,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.7}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
4.210328578948975,0.28728825975526495,0.11607543627421062,0.0034698362964842838,0.85,0.03,5,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.85}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
3.185601075490316,0.14894560774337473,0.09304507573445638,0.007462570436739751,0.85,0.03,5,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 400, 'subsample': 1.0}",0.9957980009907627,0.9970532470229595,0.9962302648332061,0.9963605042823094,0.0005206613652612306,112
1.4134595394134521,0.11105927329792435,0.045528014500935875,0.003953698176691601,0.85,0.03,7,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",0.9945343813164427,0.9970532470229595,0.9962302648332061,0.9959392977242029,0.0010487031692390202,184
1.396952231725057,0.24716616521371154,0.04476046562194824,0.004637779839541629,0.85,0.03,7,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.85}",0.9945343813164427,0.9970532470229595,0.9943235858949627,0.9953037380781217,0.0012400792551231035,205
1.102909803390503,0.1961185231861731,0.039667606353759766,0.003089516784841855,0.85,0.03,7,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.9945343813164427,0.9976863002820787,0.9943235858949627,0.9955147558311613,0.0015379234168539668,201
2.6901751359303794,0.0851302309721068,0.08404342333475749,0.0034930153969750417,0.85,0.03,7,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",0.9957980009907627,0.9957858691356362,0.9962302648332061,0.995938044986535,0.00020668998454783044,185
20.176665623982746,24.72041495602745,0.09081673622131348,0.023771726373061134,0.85,0.03,7,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.85}",0.9957980009907627,0.9970532470229595,0.9962302648332061,0.9963605042823094,0.0005206613652612306,112
1.8062267303466797,0.30261857651357627,0.05920227368672689,0.009858990758183816,0.85,0.03,7,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.9951678168488277,0.9964197712198156,0.9949595761581698,0.9955157214089377,0.0006448878929564562,200
4.352936188379924,0.791252390945976,0.13462702433268228,0.02150310283083054,0.85,0.03,7,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.7}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
4.296642700831096,0.18647415935248887,0.14490246772766113,0.01067313404916494,0.85,0.03,7,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.85}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
2.887056350708008,0.7120923970006974,0.10240356127421062,0.024298114961908528,0.85,0.03,7,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 400, 'subsample': 1.0}",0.9957980009907627,0.9970532470229595,0.9962302648332061,0.9963605042823094,0.0005206613652612306,112
0.8335127035776774,0.01382483848652363,0.02733890215555827,0.0016930205687864942,0.85,0.08,3,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",0.9937136611668144,0.9909448569332932,0.9931095825675845,0.9925893668892307,0.0011887072768053861,223
0.7500388622283936,0.07451918953509923,0.029033819834391277,0.005513045920802888,0.85,0.08,3,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.85}",0.9937136611668144,0.9930618624395167,0.9931095825675845,0.9932950353913051,0.00029665351011598344,215
0.6118058363596598,0.03787396547637071,0.03134711583455404,0.007845043580437349,0.85,0.08,3,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9937136611668144,0.990317561585606,0.9920730067656048,0.9920347431726751,0.0013867158248367002,232
1.204155683517456,0.2813223057256177,0.04262646039326986,0.0023021734239266505,0.85,0.08,3,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",0.9937136611668144,0.9983187914068767,0.9962302648332061,0.9960875724689657,0.0018827421429205519,172
1.288630485534668,0.22816183268041787,0.04677232106526693,0.0028193041257261204,0.85,0.08,3,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.85}",0.9937136611668144,0.9983187914068767,0.9968649707780143,0.9962991411172352,0.0019221391791000842,130
1.216030518213908,0.015022555243246699,0.04509568214416504,0.003197578183684434,0.85,0.08,3,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9937136611668144,0.9983187914068767,0.9989530851272655,0.9969951792336521,0.002334788034371799,11
2.9078241984049478,0.2159976653088622,0.08356221516927083,0.0030284111322249254,0.85,0.08,3,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.7}",0.9937136611668144,0.9993673624806375,0.9972742072244024,0.9967850769572847,0.0023338838803075765,23
2.7392121156056723,0.20575235647618062,0.07752068837483723,0.0007190760296205643,0.85,0.08,3,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.85}",0.9937136611668144,0.9993673624806375,0.9979080818372812,0.9969963684949109,0.002396455792828683,6
2.311913092931112,0.1775490872622829,0.07302991549173991,0.003956215809390193,0.85,0.08,3,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 3, 'n_estimators': 400, 'subsample': 1.0}",0.9937136611668144,0.9983187914068767,0.9989530851272655,0.9969951792336521,0.002334788034371799,11
1.1631817817687988,0.09824065500731216,0.04595120747884115,0.0025456419043169863,0.85,0.08,5,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",0.9937136611668144,0.9976846377633105,0.9962302648332061,0.9958761879211103,0.0016403641114580798,188
1.2069567044576008,0.11230689033320715,0.043943325678507485,0.002534389797392897,0.85,0.08,5,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.85}",0.9957980009907627,0.9970532470229595,0.9962302648332061,0.9963605042823094,0.0005206613652612306,112
1.002566973368327,0.07570893874585333,0.04112346967061361,0.0031877316799927,0.85,0.08,5,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.994754895411544,0.9970532470229595,0.9962302648332061,0.99601280242257,0.0009508145481476336,180
1.9849259853363037,0.06190287424432385,0.0713483492533366,0.005394781156698596,0.85,0.08,5,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
1.8377235730489094,0.14850801124092486,0.07387288411458333,0.0021432169517635047,0.85,0.08,5,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.85}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
1.5818958282470703,0.1396427524728365,0.06071035067240397,0.0004185823826568012,0.85,0.08,5,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
3.3337602615356445,0.09142337447445503,0.11324199040730794,0.009748669632462995,0.85,0.08,5,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.7}",0.9957980009907627,0.9983176944245636,0.9962302648332061,0.9967819867495108,0.0011001550056796998,39
2.7763098080952964,0.03343187068337486,0.0974716345469157,0.004799629242791203,0.85,0.08,5,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.85}",0.9957980009907627,0.9983176944245636,0.9962302648332061,0.9967819867495108,0.0011001550056796998,39
2.6486204465230307,0.05838139968423865,0.09550046920776367,0.008361785939936552,0.85,0.08,5,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 5, 'n_estimators': 400, 'subsample': 1.0}",0.994754895411544,0.9983176944245636,0.9968649707780143,0.9966458535380407,0.0014627356734178113,60
1.358087460199992,0.015481463176765256,0.051070849100748696,0.0023260570497755395,0.85,0.08,7,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
1.2953599294026692,0.08796599562534572,0.04754304885864258,0.0010346329288402868,0.85,0.08,7,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.85}",0.9957980009907627,0.9970532470229595,0.9962302648332061,0.9963605042823094,0.0005206613652612306,112
1.1070763270060222,0.09838626760718962,0.0481266180674235,0.002913568570730092,0.85,0.08,7,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.9957980009907627,0.9964197712198156,0.9962302648332061,0.9961493456812615,0.00026020567031705697,170
2.0623430411020913,0.17538740746818965,0.08513792355855306,0.005155245061205032,0.85,0.08,7,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
2.082801659901937,0.1644229271311077,0.07781378428141277,0.008460397012823523,0.85,0.08,7,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.85}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
1.8638499577840169,0.002093714888530231,0.06800333658854167,0.001898482112227204,0.85,0.08,7,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.9957980009907627,0.9970511573071988,0.9962302648332061,0.9963598077103892,0.0005197346798304155,127
3.267683664957682,0.1835740219055776,0.1049954096476237,0.007288807778246552,0.85,0.08,7,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.7}",0.9957980009907627,0.9989503310233064,0.9962302648332061,0.9969928656157584,0.0013953413259083264,20
3.552426735560099,0.4337815286117824,0.12105011940002441,0.015843437672713262,0.85,0.08,7,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.85}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
2.7895739873250327,0.10596440720367022,0.09493660926818848,0.008740594225432082,0.85,0.08,7,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.08, 'max_depth': 7, 'n_estimators': 400, 'subsample': 1.0}",0.994754895411544,0.9976846377633105,0.9962302648332061,0.996223266002687,0.0011960725450838388,150
0.8203045527140299,0.06004867608794682,0.03173534075419108,0.0023916246897338535,0.85,0.15,3,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",0.9937136611668144,0.9983187914068767,0.9962302648332061,0.9960875724689657,0.0018827421429205519,172
0.7775106430053711,0.07692335761497798,0.034101645151774086,0.0003885004877254881,0.85,0.15,3,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.85}",0.9937136611668144,0.9983187914068767,0.9968649707780143,0.9962991411172352,0.0019221391791000842,130
0.6794410546620687,0.10330821878882543,0.03397146860758463,0.0007087097057130638,0.85,0.15,3,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9937136611668144,0.9983187914068767,0.9968649707780143,0.9962991411172352,0.0019221391791000842,130
1.8474586804707844,0.23862636665207596,0.0702670415242513,0.022946282630784118,0.85,0.15,3,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",0.9937136611668144,0.9983187914068767,0.9983200390721274,0.9967841638819395,0.0021711733512642844,27
1.658657709757487,0.30639073009708917,0.0485678513844808,0.002947488904153566,0.85,0.15,3,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.85}",0.9937136611668144,0.9983187914068767,0.9979080818372812,0.9966468448036574,0.002080840418872829,52
1.5669973691304524,0.29052655995310317,0.058511575063069664,0.016332710818238776,0.85,0.15,3,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9937136611668144,0.9983187914068767,0.9979080818372812,0.9966468448036574,0.002080840418872829,52
4.021207571029663,0.1479919102452069,0.138991912206014,0.01689052236982885,0.85,0.15,3,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.7}",0.9937136611668144,0.9983187914068767,0.9983200390721274,0.9967841638819395,0.0021711733512642844,27
2.3664143880208335,0.03121750466483979,0.07305065790812175,0.004284478432778197,0.85,0.15,3,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.85}",0.9937136611668144,0.9983187914068767,0.9989530851272655,0.9969951792336521,0.002334788034371799,11
1.9372433026631672,0.15962899330601946,0.06507436434427898,0.006831237878623159,0.85,0.15,3,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 400, 'subsample': 1.0}",0.9937136611668144,0.9983187914068767,0.9989530851272655,0.9969951792336521,0.002334788034371799,11
0.9770912329355875,0.06312675621006224,0.04877805709838867,0.0008235670952185454,0.85,0.15,5,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",0.9937136611668144,0.9983176944245636,0.9962302648332061,0.9960872068081947,0.001882308823139899,177
1.1185232003529866,0.23542066001919731,0.05416337649027506,0.015618667059851528,0.85,0.15,5,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.85}",0.9937136611668144,0.9976846377633105,0.9962302648332061,0.9958761879211103,0.0016403641114580798,188
1.1087524096171062,0.16700351517832307,0.048589468002319336,0.005607242515747678,0.85,0.15,5,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9937136611668144,0.9983176944245636,0.9968649707780143,0.9962987754564642,0.001921754999338597,137
2.3888398011525473,0.05822144991472747,0.11424732208251953,0.025980609075767512,0.85,0.15,5,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",0.9937136611668144,0.9983176944245636,0.9962302648332061,0.9960872068081947,0.001882308823139899,177
1.5815699100494385,0.12128598173288052,0.06917111078898112,0.0038628773573080293,0.85,0.15,5,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.85}",0.9937136611668144,0.9983176944245636,0.9968649707780143,0.9962987754564642,0.001921754999338597,137
1.2694772879282634,0.09363624286235796,0.06337849299112956,0.003232318312984338,0.85,0.15,5,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9943483436676526,0.9983176944245636,0.9968649707780143,0.9965103362900769,0.0016397683927664134,96
2.7002107302347818,0.14799349139578413,0.09205134709676106,0.0016750438551363862,0.85,0.15,5,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.7}",0.9937136611668144,0.9993673624806375,0.9962302648332061,0.9964370961602192,0.002312742821104691,105
3.7626885573069253,0.7526184044937936,0.10174775123596191,0.021431868838768506,0.85,0.15,5,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 400, 'subsample': 0.85}",0.9937136611668144,0.9983176944245636,0.9979080818372812,0.9966464791428864,0.002080546655488007,57
2.5088865756988525,0.4637313692142138,0.08623059590657552,0.011777354997051553,0.85,0.15,5,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 400, 'subsample': 1.0}",0.9943483436676526,0.9983176944245636,0.9979080818372812,0.9968580399764991,0.0017824846497503815,21
1.0693150361378987,0.079096481297698,0.04845897356669108,0.00046130729092024687,0.85,0.15,7,100,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",0.994754895411544,0.9989503310233064,0.9962302648332061,0.9966451637560189,0.0017377237659698022,62
1.1139596303304036,0.07413212255903937,0.04624040921529134,0.0016312657181803557,0.85,0.15,7,100,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.85}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
1.2897981802622478,0.2126700067347048,0.054253339767456055,0.009085923772393511,0.85,0.15,7,100,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.9937136611668144,0.9976846377633105,0.9962302648332061,0.9958761879211103,0.0016403641114580798,188
2.745025952657064,0.0710388114764091,0.12080065409342448,0.02498613675578335,0.85,0.15,7,200,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",0.994754895411544,0.9989503310233064,0.9951881926555689,0.9962978063634731,0.0018839412461977567,141
1.9079598585764568,0.5433158145575108,0.0724488894144694,0.020379510543254313,0.85,0.15,7,200,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.85}",0.9957980009907627,0.9976846377633105,0.9962302648332061,0.9965709678624264,0.0008070144540103266,68
1.3644665877024333,0.09602601329159124,0.05931448936462402,0.0025389468638186328,0.85,0.15,7,200,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.9937136611668144,0.9989503310233064,0.9962302648332061,0.9962980856744422,0.002138399330707069,140
2.7708580493927,0.22043457696663757,0.08155465126037598,0.0035494621034190313,0.85,0.15,7,400,0.7,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.7}",0.994754895411544,0.9989503310233064,0.9962302648332061,0.9966451637560189,0.0017377237659698022,62
3.183260997136434,1.1165723563554306,0.09287460645039876,0.026904737977541258,0.85,0.15,7,400,0.85,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 400, 'subsample': 0.85}",0.994754895411544,0.9989503310233064,0.9968649707780143,0.9968567324042882,0.0017127893227544067,22
2.669485012690226,0.8974173846587399,0.08520245552062988,0.016323843520361328,0.85,0.15,7,400,1.0,"{'colsample_bytree': 0.85, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 400, 'subsample': 1.0}",0.9937136611668144,0.9989503310233064,0.9968649707780143,0.9965096543227117,0.0021525744484267775,97
1.0145073731740315,0.3711738600174288,0.03138105074564616,0.008304124828896075,1.0,0.03,3,100,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",0.9918320872645224,0.9854751370760355,0.9882622268482567,0.9885231503962716,0.0026017641128226136,239
1.296074628829956,0.40499891403613847,0.05202054977416992,0.0211479456876724,1.0,0.03,3,100,0.85,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.85}",0.9949567706629736,0.9854751370760355,0.9882622268482567,0.9895647115290886,0.003978918917418775,236
0.594855546951294,0.0852872172086335,0.024893919626871746,0.00156670110348034,1.0,0.03,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9918320872645224,0.9854751370760355,0.9882622268482567,0.9885231503962716,0.0026017641128226136,239
2.453099489212036,0.5773904664206431,0.05554572741190592,0.012698982624194074,1.0,0.03,3,200,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",0.9968429970442668,0.9909448569332932,0.9920730067656048,0.9932869535810549,0.0025563338781968217,216
2.4989912509918213,0.5889010123317712,0.05748899777730306,0.01465705548630934,1.0,0.03,3,200,0.85,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.85}",0.9974752049799086,0.9909448569332932,0.9920792840240132,0.9934997819790716,0.0028489439251211945,214
1.9378376801808674,0.5895219938487881,0.05516242980957031,0.014384016312359658,1.0,0.03,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.996431031040077,0.9867283946659281,0.9920792840240132,0.9917462365766728,0.00396807918300315,234
3.827643632888794,1.4285383119737594,0.08556040128072102,0.02931279472382677,1.0,0.03,3,400,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.7}",0.9937136611668144,0.9979064247156352,0.9958237327188941,0.9958146062004479,0.0017117007164580166,193
2.678434451421102,0.3697831106370143,0.06180612246195475,0.0030323202682233617,1.0,0.03,3,400,0.85,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.85}",0.9937136611668144,0.9983187914068767,0.9968649707780143,0.9962991411172352,0.0019221391791000842,130
2.933424154917399,1.0187903381513488,0.0799570083618164,0.03049611293554642,1.0,0.03,3,400,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 400, 'subsample': 1.0}",0.992674279236192,0.9979064247156352,0.9958237327188941,0.9954681455569071,0.0021507623844956155,202
